id,yield
17810,6535.710661747006
17811,6776.387796393761
17812,5044.848705520068
17813,5303.038111302538
17814,5498.846223779583
17815,4839.694466549951
17816,7960.476950132228
17817,6558.085516424662
17818,6911.904752650089
17819,7374.66406039275
17820,7699.811048067537
17821,5306.974589514532
17822,6547.725071178753
17823,5733.07719204162
17824,7214.873721610422
17825,5814.490446803959
17826,6117.540875244259
17827,5288.721716892502
17828,6558.501579138991
17829,5095.874683061518
17830,6604.826314981168
17831,6130.931313322113
17832,5754.248328101237
17833,7262.042977639376
17834,5161.8883589247525
17835,7017.939145235754
17836,7787.126781201276
17837,6542.856616803888
17838,7487.716613834205
17839,4166.24102275222
17840,6167.648564165876
17841,6781.432627183196
17842,5799.839158205907
17843,6291.837132395068
17844,5748.882704027783
17845,7302.282263740852
17846,7566.582190153842
17847,5171.375789756006
17848,4645.669825849081
17849,5538.139250433538
17850,6238.2054952815615
17851,7927.06181309207
17852,7416.573765886751
17853,7226.391787350991
17854,6014.708586899109
17855,7487.99309299718
17856,4376.968487172497
17857,6882.663817298648
17858,4263.456007632516
17859,6572.215436865318
17860,5266.528896838344
17861,6979.958693707225
17862,4289.666792396212
17863,7846.853255931748
17864,4955.5583834004265
17865,7249.009276245724
17866,5584.284552556571
17867,7895.889111086619
17868,7710.208687573773
17869,5449.298323808192
17870,5542.62389744018
17871,5213.009189620507
17872,6106.994621645817
17873,7701.545594228724
17874,3631.838296682501
17875,1986.0041244601657
17876,6739.932947788893
17877,5815.586400112591
17878,6363.176488293717
17879,7518.807079221946
17880,5324.0510742856995
17881,5724.643764043969
17882,7183.004091422656
17883,6890.747938900711
17884,6940.440811238806
17885,5789.133486012017
17886,6591.8788484494635
17887,8179.851888465946
17888,5872.595354518332
17889,6381.275448874511
17890,6725.728390290675
17891,6625.175774265771
17892,5796.346924815324
17893,5911.087794759798
17894,6576.3634427392135
17895,6801.88452459954
17896,5978.109650568698
17897,4357.669272489064
17898,6149.987168764172
17899,4380.876275187131
17900,6277.674866810077
17901,7305.1739399224425
17902,6939.792709698204
17903,5654.358513329767
17904,4645.075593497968
17905,6545.790974517044
17906,7144.913097839051
17907,4363.357387700185
17908,7205.268603236176
17909,7532.18017173571
17910,5587.402567927626
17911,7312.4873687584695
17912,5709.765168070315
17913,5067.5637164083755
17914,5830.061019227395
17915,5896.065089342774
17916,6372.220469633148
17917,6348.225899676411
17918,5281.087728550917
17919,3608.1812029540924
17920,7521.034646699369
17921,4392.645141638186
17922,5499.923990032197
17923,7684.907014956652
17924,7297.356288563176
17925,4182.476325640942
17926,6702.768031440808
17927,6439.305606242529
17928,5752.956756321344
17929,6634.466676719783
17930,4474.611444811276
17931,6817.818062745466
17932,4425.83618248086
17933,7364.753366152232
17934,7545.82344616049
17935,7576.759498175981
17936,6699.057853494722
17937,6066.096334745713
17938,5909.526742224902
17939,2947.8635271211488
17940,5470.164969919977
17941,7193.548490743309
17942,5420.845202444897
17943,5301.980856483886
17944,3107.0244449507727
17945,3119.2472273332087
17946,4211.513618833827
17947,5603.444013226597
17948,7647.601032941317
17949,7548.448611724498
17950,5528.07213700136
17951,8264.76826319002
17952,5105.433367912433
17953,6910.301058647308
17954,6597.870674526223
17955,5581.460250022543
17956,6997.179672606269
17957,5353.319650937361
17958,5629.148894162683
17959,5985.939811204313
17960,5839.8306752154895
17961,4591.12279096481
17962,7217.655659295317
17963,7295.970363747401
17964,5317.527543916466
17965,6686.930912311227
17966,4144.768487727893
17967,7829.662807135401
17968,6302.633810474465
17969,5609.847929654259
17970,6843.907572154592
17971,7595.226758747267
17972,6038.463035251238
17973,4498.892017607963
17974,5112.439332967263
17975,4049.310269884447
17976,5570.323468582438
17977,7760.4136372868215
17978,5340.865099198047
17979,5055.346889358446
17980,4840.847822157975
17981,6247.831350849943
17982,5682.902417704499
17983,4293.568774151565
17984,7554.350104060099
17985,7078.584458565174
17986,6284.0748146656915
17987,6225.233638282238
17988,5151.261126455881
17989,5226.682189901591
17990,6013.000731106229
17991,4549.019963397928
17992,6476.197010669263
17993,5584.002674575458
17994,6937.812302019673
17995,6658.249909893821
17996,4524.6493095668675
17997,5850.850835913472
17998,7284.636875397187
17999,3888.718369239662
18000,6829.990741752399
18001,4169.132131487996
18002,3379.308104464606
18003,6788.86865765961
18004,4115.633976550311
18005,17469.01982519876
18006,5765.765161879124
18007,3089.125946415461
18008,4641.662720926881
18009,7234.448772378657
18010,4325.947327146299
18011,3502.191169194817
18012,3484.842651043351
18013,6781.712750075139
18014,7508.1192063756625
18015,4104.87177922837
18016,6527.624456455882
18017,7891.986332673168
18018,4779.132424542702
18019,4691.573612639513
18020,5828.013124867086
18021,3910.8906375308998
18022,6234.598601799237
18023,7062.849363132522
18024,5228.737051603535
18025,5284.238508317345
18026,5693.326027160338
18027,7137.806931678844
18028,4376.776927826779
18029,6473.990499055524
18030,7242.733067286052
18031,7587.4539701059875
18032,5537.793252406529
18033,6513.709982969025
18034,5413.060841414009
18035,6998.068450620882
18036,7806.193987499033
18037,7843.990183858032
18038,6900.8387717017085
18039,6569.823178452255
18040,6475.571650769734
18041,7138.481474595059
18042,6328.47586279017
18043,5671.472219499303
18044,5605.67697306089
18045,4558.991596883108
18046,5325.267249684257
18047,3921.994046047803
18048,5699.984591299835
18049,5670.565529375701
18050,4060.4154844224468
18051,6696.299857000752
18052,5051.700894364936
18053,4891.626398815899
18054,5447.349176382397
18055,7890.464762910478
18056,6057.563827197026
18057,6157.999169395767
18058,5419.459909905721
18059,6909.708430707322
18060,3683.149624736956
18061,6549.098038104397
18062,5215.3667861653685
18063,6495.668638205266
18064,7862.090835328616
18065,7670.607863413037
18066,7044.3428745923575
18067,3263.9128947170766
18068,5945.141294096211
18069,7473.369670515198
18070,5715.192543034869
18071,6994.237751164344
18072,5738.24143544614
18073,6103.984927543635
18074,4905.066424569308
18075,6702.251371872311
18076,4269.727884301743
18077,6045.852622127861
18078,5232.60480990625
18079,8192.502648585601
18080,6769.682668602969
18081,4035.668618300552
18082,7874.206070744864
18083,5116.874674909598
18084,8264.503325910428
18085,4236.030318217428
18086,3984.0444670184716
18087,8341.60135316683
18088,4475.138407141232
18089,7058.253655379043
18090,5058.967528288751
18091,7259.3991793864225
18092,6917.390169976299
18093,4786.269313581071
18094,3760.2850809561223
18095,3552.756618635397
18096,4017.066086396684
18097,4822.778465489284
18098,6351.36410663913
18099,7791.867133257632
18100,5227.074931109255
18101,6017.138233206002
18102,6924.270047067106
18103,3560.039410336016
18104,7963.98850733078
18105,5375.17550582251
18106,7067.546426667926
18107,5357.024360229664
18108,6055.46215263848
18109,5240.285798308911
18110,6427.844977384777
18111,6776.321088155442
18112,7265.271262411325
18113,4417.7612738189455
18114,7906.159654621388
18115,4499.560689840072
18116,7843.3440263085995
18117,5230.984264023724
18118,7708.333015221668
18119,5582.239128355569
18120,5601.151601139176
18121,6653.801602946643
18122,4668.97413976677
18123,7326.279744406147
18124,6082.494974477877
18125,5911.898216927302
18126,4955.317342206521
18127,4797.320099101353
18128,6706.589478830823
18129,3703.0962119957767
18130,4982.428662498565
18131,7766.34586357533
18132,7535.582840619974
18133,5421.009233820932
18134,6634.349858142164
18135,6716.991969083419
18136,7482.3074886941195
18137,5363.297963938668
18138,3447.153055958285
18139,6485.117028969991
18140,5116.213833355914
18141,6767.071024813862
18142,7383.710264964695
18143,4789.285935850508
18144,6381.0788912712815
18145,6523.382209529595
18146,5398.9627222607305
18147,6226.811017292572
18148,5185.576551933924
18149,6238.547511067767
18150,7403.01122445046
18151,4874.2076948298945
18152,6591.480667666454
18153,6880.405434953074
18154,4046.434348508972
18155,7708.644590366981
18156,7065.982720340517
18157,5049.906308120253
18158,5639.531269622894
18159,6679.80374595801
18160,7714.3687965912595
18161,6450.368926977842
18162,6383.471456770693
18163,4849.755066039961
18164,6814.3822569003205
18165,3989.817454870259
18166,4604.26563773471
18167,7508.664238394065
18168,8087.239023235794
18169,5676.148744242535
18170,5636.4235982603805
18171,7375.2655938701155
18172,6105.564196605639
18173,4184.739399063756
18174,7903.583831820642
18175,5472.855885861474
18176,7459.064406198091
18177,7900.569794403109
18178,5768.274023057365
18179,5839.849722888459
18180,8085.896761469445
18181,7449.075412312992
18182,7207.695200053213
18183,6004.0179762647895
18184,7170.127017723027
18185,7198.217339462457
18186,3536.984923645149
18187,7799.037644639016
18188,6219.150808562772
18189,5446.002290225655
18190,3420.4143442840395
18191,6691.820283406429
18192,6293.849997160251
18193,4737.371971780812
18194,7988.808708183058
18195,5659.516993115508
18196,6186.681271711999
18197,6289.834686220485
18198,6295.175879548027
18199,7742.96434864661
18200,8003.109248129023
18201,5646.190959552361
18202,5578.8735832422135
18203,8188.382016272788
18204,5101.6943030437105
18205,3402.9884860133316
18206,8038.0443439631945
18207,6991.1916073660905
18208,6840.80467282752
18209,6169.725786425333
18210,6229.636158685187
18211,5997.429018872695
18212,4482.854676837993
18213,4695.121262430997
18214,6720.966008279771
18215,4354.873520924909
18216,5678.40795498265
18217,7158.137602155235
18218,6133.997567564101
18219,6113.8397119541505
18220,3759.6325537587218
18221,7930.727613189189
18222,6131.133810760568
18223,4671.307281688909
18224,6960.925105595727
18225,5227.6068483976815
18226,6175.551681279505
18227,4450.688380616832
18228,5389.5712381007725
18229,5637.777739108986
18230,6552.127048795252
18231,5867.05676080958
18232,4212.632448436687
18233,7432.241607748976
18234,7274.7950297046755
18235,5116.255553783722
18236,7179.124940269614
18237,3480.19518100218
18238,5487.06932826223
18239,5601.073232912906
18240,5671.023114689735
18241,4695.247603240411
18242,6309.153826457612
18243,4251.880436222048
18244,5302.533997125986
18245,5041.287178114762
18246,6805.525188557913
18247,4419.812073504139
18248,5261.3343213955195
18249,4891.109339705898
18250,6985.757371746695
18251,6290.438747806099
18252,6962.26419378651
18253,6907.56832151958
18254,4183.823554560178
18255,8162.707151613413
18256,6498.071877511389
18257,7499.413749529624
18258,6560.851109330813
18259,7152.9592676728935
18260,7218.313468960745
18261,5364.097429190104
18262,5229.328779921481
18263,6819.010127632069
18264,4914.75514899047
18265,4956.574544660094
18266,4599.010690125456
18267,6292.380270575322
18268,7063.959017613917
18269,8048.635407484553
18270,5411.895290306213
18271,6051.847898630098
18272,5609.666643753061
18273,6452.538739767249
18274,5463.155698541122
18275,6929.367126476538
18276,4193.784655202071
18277,7030.924780106025
18278,7459.278959398225
18279,7170.144980239171
18280,5928.169500380756
18281,4099.515679970985
18282,8130.775683054997
18283,7821.806779031929
18284,5370.091644902986
18285,6774.827909159429
18286,8089.200968914536
18287,6185.154347349317
18288,7497.891278110426
18289,7705.0196168687
18290,7556.709360558134
18291,4834.447552005748
18292,8166.642116907187
18293,6980.861797760745
18294,6148.872247747471
18295,4540.28604546363
18296,6386.672304255351
18297,6876.351124490293
18298,6960.316710181474
18299,3871.552388961236
18300,7310.302230975916
18301,5185.1419313756505
18302,5848.542537567553
18303,5273.869729864455
18304,6930.242108511911
18305,5717.767785431939
18306,6197.704748189239
18307,3231.9722366141423
18308,5392.929177571272
18309,4661.424040769996
18310,5022.07467187309
18311,7781.345606579815
18312,5326.913491514022
18313,6244.365566667192
18314,6614.761278051637
18315,7570.981863549574
18316,4591.15753381333
18317,6173.136640975571
18318,8246.046666635315
18319,4678.303398686572
18320,7048.92243430497
18321,5155.641926239705
18322,6839.893081241296
18323,5511.922569292958
18324,7428.554982119194
18325,5252.245677997918
18326,7279.882144823276
18327,7852.607487241574
18328,8205.464950597981
18329,4597.571796959835
18330,5669.2582162882845
18331,3747.1168100080504
18332,7085.351212036798
18333,5141.903536230953
18334,7163.156954263048
18335,4740.728575874586
18336,7319.587930054944
18337,7403.669112652526
18338,5694.058590998897
18339,2983.251914063304
18340,5167.971102505937
18341,5871.242827560543
18342,5878.971168222046
18343,3379.604266086566
18344,7136.254333528141
18345,4360.295512921089
18346,6084.357029859399
18347,3907.7578859415307
18348,6151.193383284968
18349,6051.682965356935
18350,7229.693714315448
18351,7236.40645416539
18352,7902.608800867227
18353,5809.860285641802
18354,4548.803496968274
18355,4119.23691041762
18356,5799.298400792368
18357,5783.2837506767
18358,5587.94475283423
18359,6647.9612544679185
18360,3959.19050990464
18361,3660.9496384556733
18362,4566.381250967849
18363,5676.12978807824
18364,6193.88545477979
18365,7130.232667682389
18366,5509.553136533919
18367,5719.6511396557235
18368,7193.726085674876
18369,5280.823699776025
18370,5625.257434354364
18371,5958.443952454626
18372,7975.739618972328
18373,7150.806068618778
18374,5263.469142073937
18375,6949.045615143812
18376,4414.312372256456
18377,6969.865881579275
18378,5141.2416063180735
18379,7151.494440542096
18380,6005.519107749986
18381,6422.307635315779
18382,6226.932715244337
18383,7126.171650346658
18384,6948.416233651364
18385,5235.9642435781725
18386,5227.918267271145
18387,3843.2406314053324
18388,6620.752107777045
18389,4845.204855997728
18390,6228.669909402302
18391,5911.006063366708
18392,5181.624573569473
18393,7293.707457531387
18394,5626.177975012664
18395,3145.3177334821266
18396,4468.4029237497325
18397,4060.004694935349
18398,4368.104212135528
18399,6244.530625232659
18400,6518.61678204509
18401,3893.175039280053
18402,5785.7364096239035
18403,5339.496956965038
18404,8059.640679966125
18405,5161.548026739111
18406,7979.194705115255
18407,6507.569015858044
18408,6576.3831951833545
18409,5758.398614531439
18410,6999.087283143725
18411,6423.797191646201
18412,7221.339141998747
18413,6117.049080666872
18414,7419.081831366293
18415,7365.558197032748
18416,7316.59814120563
18417,4863.560242436455
18418,5689.602767639656
18419,5832.412847815788
18420,6824.232679950443
18421,6112.027115492743
18422,6821.871464988753
18423,6171.840385601248
18424,4292.806468768121
18425,6653.345755435546
18426,6795.515086591997
18427,7338.349979254592
18428,6531.711154668541
18429,6832.660131122313
18430,6786.03989052924
18431,5459.66874729359
18432,5386.858142962887
18433,6793.373581423826
18434,5337.9180740144275
18435,6388.0979026256755
18436,5882.625182297411
18437,5738.516123644817
18438,5758.86747657105
18439,5587.54269535572
18440,6200.817703810265
18441,5500.814861432138
18442,6961.308442625856
18443,6404.3255795499135
18444,7041.978534145082
18445,4795.497414949338
18446,4571.119143105254
18447,6545.9397611147915
18448,6389.045308698818
18449,7561.1418265931825
18450,8012.983208009213
18451,7800.656950412627
18452,6458.261620382235
18453,8215.727101766211
18454,7234.743374631151
18455,4107.875132836812
18456,5322.284647791219
18457,4678.971951306479
18458,6952.360963736704
18459,6434.736397750226
18460,7233.421910016728
18461,7128.242605720219
18462,4070.3002456054182
18463,7244.612362567279
18464,4495.887639861226
18465,5440.404526966612
18466,5561.265538839787
18467,4942.18966094775
18468,5588.581320729476
18469,4048.3586664655977
18470,6176.7092362051135
18471,6887.330978008211
18472,5953.036093457316
18473,5336.096450093197
18474,4010.668970377669
18475,4393.4905396644235
18476,5582.315988366403
18477,4264.5094589455275
18478,6340.709661990582
18479,7437.006552936757
18480,7888.876333320668
18481,4991.355414212498
18482,5053.3276850772
18483,6804.694638473169
18484,6757.347926254948
18485,5007.791649378771
18486,6449.60182493522
18487,6699.091100148451
18488,5495.827300204088
18489,5647.263608625401
18490,7668.751144527951
18491,5704.985372939354
18492,7324.437184534858
18493,6778.486010763024
18494,5807.978306732355
18495,5878.6196460239335
18496,7299.008320662242
18497,6630.712036071378
18498,3732.9018681353045
18499,4377.368618696592
18500,7253.308613231131
18501,6893.948443124562
18502,5826.138675223289
18503,3755.7504321561455
18504,5769.568670707905
18505,5937.54254070503
18506,5364.126500556509
18507,6101.5428051354
18508,5532.437237078137
18509,5134.8753458614365
18510,5247.2819219416215
18511,4908.593328659883
18512,7514.851487747892
18513,7789.29056039721
18514,5256.974946073328
18515,6433.762323356472
18516,3652.170251759703
18517,7162.637761692111
18518,7005.114627039928
18519,6399.413384551148
18520,4941.9299089533515
18521,8301.174677193789
18522,6651.716760167175
18523,6649.89535768908
18524,6957.792268967956
18525,5699.5675760477225
18526,5688.649776649384
18527,4335.800336095444
18528,4375.977322835825
18529,4255.046689676437
18530,4446.831928833913
18531,5792.982975283674
18532,7151.977710305331
18533,6860.796514557505
18534,6453.029252464119
18535,6411.5235978008095
18536,3348.945242493767
18537,5937.025079850133
18538,7187.9515522619895
18539,6016.306783663452
18540,8029.041873468876
18541,4969.136791062367
18542,6506.707400816713
18543,5708.210178574542
18544,7324.54036646269
18545,5760.410329419763
18546,6339.76936576222
18547,5463.311732077655
18548,6177.76438513174
18549,7944.690717561707
18550,5460.229742593452
18551,4830.950769925689
18552,6628.611676748367
18553,5672.87129327045
18554,6409.118286581668
18555,8182.169546203573
18556,6022.576005848087
18557,7573.255638248362
18558,6557.992584506681
18559,6195.338758940702
18560,4067.516626075214
18561,6379.197786386781
18562,6320.283683875448
18563,5848.522185252601
18564,7513.646565713485
18565,8063.276922299572
18566,6152.757959351484
18567,8000.16009785765
18568,3519.3813536997304
18569,5879.16963433901
18570,5956.02672242438
18571,6483.231496287093
18572,5738.747845645381
18573,5100.566819096854
18574,7747.709062289525
18575,7318.060396609566
18576,7330.429603473553
18577,7323.763979332283
18578,6611.665105174651
18579,5111.323797599152
18580,6382.324889488455
18581,6875.316276871958
18582,4819.404798588613
18583,6621.34817533295
18584,5256.814616133843
18585,5621.908306754662
18586,6820.2749042736195
18587,5409.716311740507
18588,6223.648853022467
18589,6128.939137493211
18590,6485.701178294524
18591,7104.563383806068
18592,6439.4925106329265
18593,6610.403911561217
18594,4876.449242269669
18595,7813.1982691168105
18596,7665.581872257864
18597,6306.667040830462
18598,7451.559987344843
18599,6660.564753813769
18600,4423.461747468976
18601,6915.429835093768
18602,5419.156083471846
18603,6474.976725816723
18604,5969.018080730762
18605,4429.685585998211
18606,7130.892360879008
18607,7371.870906214839
18608,7214.5033543347945
18609,8123.778229700763
18610,5503.384939531228
18611,4528.935753447425
18612,5312.01338220406
18613,4436.017802603492
18614,6947.716955884671
18615,5101.217688539911
18616,4563.53873866369
18617,5800.021839564681
18618,6311.064846862749
18619,5450.5247232631045
18620,6340.924697940509
18621,3940.3782498618257
18622,3484.953607371119
18623,6193.095458270804
18624,5985.895011323617
18625,4357.024175420116
18626,7461.236113071513
18627,7639.066535187943
18628,6013.438220347451
18629,7428.473765801558
18630,6903.384833901515
18631,5375.565513278784
18632,6785.786299524052
18633,6448.770935755387
18634,5743.70829959943
18635,5775.360887364222
18636,6011.867820580248
18637,5741.4373378251275
18638,4330.167282827645
18639,5908.1299408393825
18640,5827.459610205235
18641,6028.900891580344
18642,4368.0159290138
18643,3690.150107146271
18644,6311.916917192664
18645,5879.23857017129
18646,5838.017370918671
18647,6918.116891609667
18648,6719.344088904123
18649,8963.592472769875
18650,4404.732701069559
18651,6057.1127570449835
18652,5438.516118743311
18653,5455.36441509366
18654,7205.461134403422
18655,4329.787069057358
18656,6343.257354427913
18657,5185.4573575815275
18658,7360.4556960284135
18659,7738.001066811543
18660,5787.96236458189
18661,6184.034241571707
18662,3200.258973774585
18663,4716.1195573884725
18664,5954.28288464698
18665,7585.885563138605
18666,7357.013119476762
18667,2542.8977041635117
18668,6868.430686434216
18669,6562.81122311827
18670,6396.21332539715
18671,6226.830055547974
18672,5350.8959240175955
18673,5995.884533515754
18674,5851.28444727329
18675,6683.975132627564
18676,7413.526134914249
18677,6892.012055264182
18678,7455.784152925529
18679,6509.393501709981
18680,3970.605184199083
18681,5890.918774547146
18682,5735.589978225782
18683,6431.431272200136
18684,5890.9276522930595
18685,5734.157450745695
18686,6073.3956342383235
18687,4274.860233902797
18688,5641.374002691273
18689,8010.1102920744215
18690,7468.798405606549
18691,7091.784652873992
18692,6914.545650552693
18693,4845.4290063420885
18694,4293.943698171626
18695,6580.844649797868
18696,7354.922150342463
18697,4915.265007549568
18698,7692.795821537586
18699,5152.589460175238
18700,6461.435139777446
18701,8188.298489410079
18702,5568.5891343455005
18703,4132.420950042659
18704,6908.0223374567195
18705,7939.455023738186
18706,6070.655610230949
18707,3406.3736431220777
18708,6781.582425783903
18709,7117.114200471722
18710,4102.523277644024
18711,6103.617156284758
18712,5235.197998163003
18713,6211.929652694313
18714,4993.099137703544
18715,3898.5509445542884
18716,6274.158040421107
18717,4738.375988017098
18718,6533.447434631642
18719,5682.3742167718465
18720,5942.839863499892
18721,4872.636135441417
18722,6758.481404769742
18723,7436.699637481128
18724,3425.729419313695
18725,8111.755660025565
18726,7629.39316705913
18727,2098.1348885943303
18728,5733.919245118742
18729,6606.364193734912
18730,3749.387836547865
18731,6183.549481349925
18732,6925.411990005357
18733,8335.120394030399
18734,5898.393939847027
18735,5901.0364442371965
18736,5521.130888900601
18737,7148.234650190343
18738,6011.248289640816
18739,5454.355793096952
18740,6027.328315226261
18741,6124.235008809948
18742,7359.226704469855
18743,7611.395203384736
18744,5604.027385180212
18745,3721.361415978585
18746,5942.123961566813
18747,6641.470317170475
18748,7724.894251165897
18749,6371.94175389205
18750,6731.1762163402655
18751,4687.149810855162
18752,8597.17758634347
18753,6886.613374245193
18754,6323.31064933247
18755,5245.644809153631
18756,7926.4617925725925
18757,4147.855476420213
18758,5907.652350393362
18759,5615.291060735031
18760,4949.013915429117
18761,5549.099484565937
18762,6499.475647930709
18763,7628.306333543027
18764,6768.3973472439375
18765,4090.3803427780495
18766,7251.797301835277
18767,6905.275308649374
18768,7970.56906082247
18769,5752.714569701404
18770,6539.9966397562
18771,5773.614071927967
18772,5445.806029114485
18773,7266.839960789228
18774,4815.303122744766
18775,4398.299066093458
18776,4372.802139660795
18777,7209.930733823674
18778,6018.915043347441
18779,7081.695925722426
18780,5715.954633573437
18781,7772.889170745544
18782,6252.35382003548
18783,5430.210388536916
18784,7943.777386038564
18785,6812.252843286466
18786,6738.966858032682
18787,5637.534868943511
18788,6339.204282704224
18789,6038.759004845471
18790,6588.1567912407445
18791,6765.391902922458
18792,4074.4374566150564
18793,5333.295760942665
18794,6488.921452266044
18795,5665.925524904436
18796,4270.994745514496
18797,3973.1123479731305
18798,5704.46750376242
18799,5573.2826719366785
18800,4500.024717138811
18801,6219.357942330798
18802,7520.449879596308
18803,6334.487858516561
18804,5911.89117442572
18805,7473.8925404347465
18806,6852.00160952773
18807,3460.013423409029
18808,4404.658991711462
18809,6104.165223198139
18810,6215.801134600247
18811,8288.008536534096
18812,3745.121536445601
18813,5445.844145802977
18814,4954.799459312695
18815,4401.426104653372
18816,3681.339975819592
18817,6710.491622517947
18818,5804.083183675252
18819,6639.446718475156
18820,6132.169907775473
18821,6396.728509496512
18822,3310.368646728628
18823,5071.290422457203
18824,6911.042625096252
18825,5959.370718975499
18826,5351.365311864742
18827,7805.332508452479
18828,6897.8322311998345
18829,6033.2639712353075
18830,6294.329591604728
18831,7045.345157444075
18832,5655.204284494229
18833,4947.901854911039
18834,6280.563245556672
18835,8464.994658431457
18836,4450.105267913477
18837,6022.427623168125
18838,6640.153164005309
18839,4433.574190339246
18840,3348.9007982480425
18841,7400.93433236467
18842,7134.194046723544
18843,5776.257976561717
18844,6971.566390924287
18845,5264.298134828118
18846,4378.043762615918
18847,5642.850558745289
18848,7655.060499728423
18849,5989.993754896139
18850,5860.8908315806375
18851,7901.432944906932
18852,3434.8112300157745
18853,5704.094156867033
18854,7810.378200018096
18855,6576.032899409612
18856,2531.6158035498547
18857,4206.26083486809
18858,6532.912302851348
18859,4857.3623201643295
18860,6711.457959755277
18861,4559.658072287838
18862,5984.961361384175
18863,5249.468310923406
18864,5773.5789580803885
18865,7455.88212654583
18866,8342.94560202617
18867,6114.528868456395
18868,6911.627994129938
18869,5523.116421717951
18870,6380.781407978447
18871,6325.528899891297
18872,6272.598767828691
18873,5699.1236559720155
18874,7349.472285969583
18875,4643.159145053176
18876,6734.477095615207
18877,6402.813827314499
18878,5042.737011881787
18879,3327.016368142112
18880,5672.332855910041
18881,6946.930158517242
18882,6784.587096973486
18883,5733.873058091163
18884,6731.452365385634
18885,5389.587029627045
18886,6532.2526129864455
18887,8537.8166603784
18888,6491.096404476797
18889,5290.6877526826065
18890,5501.448800270914
18891,5418.216975523282
18892,5696.837621167113
18893,6904.329177587215
18894,7318.75261180165
18895,7846.3769079506255
18896,7888.500028386488
18897,7972.800999830693
18898,4017.746290021887
18899,6250.532556232703
18900,6488.255566451639
18901,5921.437134860629
18902,8180.279826620059
18903,3887.1760486116927
18904,4311.304879503321
18905,7337.074755893673
18906,6776.551859389268
18907,5599.806720055441
18908,5727.951999749027
18909,7628.417039859261
18910,6422.74018074987
18911,4174.694433619639
18912,5892.1898257248195
18913,6021.664153212421
18914,7588.321693537464
18915,5660.2574740462005
18916,5030.578920870599
18917,5029.211497172588
18918,7259.77550442459
18919,3179.3651945709007
18920,5123.1702033302245
18921,6429.069834660064
18922,6855.1471003346305
18923,6370.259949897383
18924,6634.582144230078
18925,7319.415981294242
18926,5905.656716139672
18927,7551.80522723327
18928,7073.318478535713
18929,5836.642882837255
18930,6635.460389560074
18931,6522.376802724424
18932,4171.718161006693
18933,5549.437418657946
18934,6869.97730862073
18935,6831.921398010498
18936,4982.980741973173
18937,6679.217361464225
18938,6255.491193762458
18939,7291.840336542302
18940,5622.731493656098
18941,6014.721288704302
18942,4131.094935151996
18943,7314.314520781802
18944,5154.9342841944435
18945,5395.759508532841
18946,6801.885594959023
18947,2758.8867964268657
18948,6410.918920039046
18949,7266.879472847115
18950,3650.3845458215765
18951,4143.14862663643
18952,8231.193253417807
18953,6239.903398902636
18954,3274.854805847419
18955,3339.6148952623307
18956,6018.063680222749
18957,7150.5516589077
18958,5599.619271908468
18959,6362.369272830632
18960,4856.406065202367
18961,5303.985025829077
18962,5249.521204530873
18963,5434.993398686855
18964,6677.342413774029
18965,8346.618070013637
18966,4788.549676723719
18967,7827.30332277189
18968,5979.1277688682785
18969,5266.5104472524845
18970,4949.611505604618
18971,5522.5674928733115
18972,7378.762053172619
18973,5077.097107878011
18974,3964.968374992166
18975,6656.060819355255
18976,5688.8463266225845
18977,5838.133924245211
18978,5621.005278263137
18979,4779.664093770425
18980,6280.64490225661
18981,7434.824086065431
18982,6856.707222090601
18983,5386.654915647943
18984,6648.413968231342
18985,5711.240676287363
18986,4522.51434458925
18987,4322.464878022107
18988,6818.982067736244
18989,5766.109727219405
18990,7302.13318883703
18991,4985.966081295001
18992,6366.96521766226
18993,7072.218050484111
18994,5609.722243526605
18995,5759.2783621939525
18996,7005.713038716989
18997,5630.339288063506
18998,6421.48011037789
18999,6480.586988558294
19000,6224.770106655017
19001,5823.882546171962
19002,4843.757765975788
19003,6764.453365369263
19004,6661.855740723515
19005,7841.454878845307
19006,7992.573110790545
19007,7174.400414791109
19008,5538.084006281224
19009,4877.817148111382
19010,6633.182991203505
19011,4736.719440777585
19012,5269.772425953695
19013,6292.634314915908
19014,6880.898205792269
19015,4977.06541577331
19016,6638.702841161177
19017,6790.969276254409
19018,5904.38352492434
19019,5804.5734507628695
19020,6727.23026637747
19021,4768.233904309549
19022,7168.701690757707
19023,7555.777815803043
19024,6157.1204752999165
19025,7448.383704071013
19026,6493.905778315574
19027,6225.722811168997
19028,6106.906131109978
19029,6809.172396402973
19030,7231.481642459557
19031,5262.032142656022
19032,6957.277735844193
19033,6751.199273365935
19034,8212.83347314326
19035,7190.204836546312
19036,6736.884366776143
19037,7879.594902877752
19038,4356.85587670289
19039,7219.523543521582
19040,7277.285654327823
19041,6653.130914805872
19042,4280.944598419084
19043,5682.370618018051
19044,5950.962301413888
19045,6561.566104982228
19046,7665.88220078909
19047,7139.094282958897
19048,4262.294947949316
19049,5942.246047359084
19050,5721.914122806489
19051,6727.31818828541
19052,5404.135091920691
19053,4195.699824644331
19054,7005.275556419925
19055,6016.3291164009825
19056,5810.738164360657
19057,6117.939580455783
19058,5210.676494585888
19059,4010.7401265356093
19060,4408.467202631624
19061,5878.796896759413
19062,4968.7390207588505
19063,5396.55003202765
19064,5330.149265357721
19065,5322.419943098702
19066,6589.641095659035
19067,6101.944553402189
