id,Machine failure
139464,0.002568161
139465,0.002568161
139466,0.0034955742
139467,0.0023964266
139468,0.0038245402
139469,0.0023693694
139470,0.00405285
139471,0.0026766236
139472,0.0023693694
139473,0.0023693694
139474,0.0026845997
139475,0.023253419
139476,0.0023693694
139477,0.0023964266
139478,0.0023693694
139479,0.0023693694
139480,0.0026845997
139481,0.006875695
139482,0.0026919818
139483,0.0024350241
139484,0.0023964266
139485,0.0024350241
139486,0.0023964266
139487,0.0023613933
139488,0.002427048
139489,0.0028545775
139490,0.0032852502
139491,0.0040454958
139492,0.016417956
139493,0.0023693694
139494,0.0024350241
139495,0.0023693694
139496,0.0067322003
139497,0.0023693694
139498,0.0051110736
139499,0.0054283952
139500,0.0023613933
139501,0.0023693694
139502,0.0023693694
139503,0.017388504
139504,0.008586028
139505,0.0023693694
139506,0.0023964266
139507,0.0024620814
139508,0.0023693694
139509,0.0035762002
139510,0.0035035503
139511,0.0034056474
139512,0.00405285
139513,0.0023693694
139514,0.0034955742
139515,0.0023693694
139516,0.0034955742
139517,0.0023693694
139518,0.003277274
139519,0.0023693694
139520,0.0023693694
139521,0.0024437362
139522,0.004044874
139523,0.012832446
139524,0.0023964266
139525,0.0026766236
139526,0.0025411039
139527,0.009546361
139528,0.004079907
139529,0.003436302
139530,0.0023693694
139531,0.0034056474
139532,0.0023964266
139533,0.0023693694
139534,0.0036249259
139535,0.0023693694
139536,0.0023613933
139537,0.0033123074
139538,0.0023613933
139539,0.0023613933
139540,0.0023613933
139541,0.0023693694
139542,0.0024350241
139543,0.017100446
139544,0.0023693694
139545,0.0023613933
139546,0.00405285
139547,0.0023693694
139548,0.0023693694
139549,0.0023693694
139550,0.002427048
139551,0.0023693694
139552,0.0023693694
139553,0.004196345
139554,0.002427048
139555,0.00405285
139556,0.0025331278
139557,0.0023693694
139558,0.0028545775
139559,0.004079907
139560,0.0024350241
139561,0.002427048
139562,0.0023693694
139563,0.013570093
139564,0.003016749
139565,0.0023613933
139566,0.0040454958
139567,0.0023964266
139568,0.007005638
139569,0.008168832
139570,0.0026766236
139571,0.0023693694
139572,0.0023964266
139573,0.0023693694
139574,0.0024350241
139575,0.012290259
139576,0.0024350241
139577,0.0023693694
139578,0.0023613933
139579,0.007343997
139580,0.004932376
139581,0.0023693694
139582,0.0023693694
139583,0.0068057836
139584,0.0023693694
139585,0.0024350241
139586,0.007906456
139587,0.0023613933
139588,0.0025411039
139589,0.015372983
139590,0.011137153
139591,0.0025411039
139592,0.0025331278
139593,0.0023964266
139594,0.004079907
139595,0.0035035503
139596,0.0023964266
139597,0.00405285
139598,0.0035035503
139599,0.002427048
139600,0.0024350241
139601,0.003549143
139602,0.0025411039
139603,0.0023964266
139604,0.0023964266
139605,0.014458566
139606,0.005436371
139607,0.0035035503
139608,0.008749025
139609,0.0023613933
139610,0.0023613933
139611,0.0023613933
139612,0.012293717
139613,0.0023613933
139614,0.9930421
139615,0.006740176
139616,0.0023693694
139617,0.00405285
139618,0.0023693694
139619,0.0023613933
139620,0.00405285
139621,0.011516903
139622,0.0023613933
139623,0.0023693694
139624,0.98636234
139625,0.0023693694
139626,0.9888476
139627,0.0023693694
139628,0.0023693694
139629,0.0025411039
139630,0.009233161
139631,0.0023693694
139632,0.002416679
139633,0.0023613933
139634,0.0035978686
139635,0.008317741
139636,0.014116889
139637,0.010147938
139638,0.98796034
139639,0.002568161
139640,0.0023693694
139641,0.0034056474
139642,0.0024350241
139643,0.0023964266
139644,0.018322762
139645,0.0023693694
139646,0.002427048
139647,0.0071561635
139648,0.002568161
139649,0.0035978686
139650,0.0023693694
139651,0.002568161
139652,0.0023693694
139653,0.0048878635
139654,0.002416679
139655,0.005436371
139656,0.0023693694
139657,0.0023964266
139658,0.0040454958
139659,0.0025331278
139660,0.0023613933
139661,0.22497687
139662,0.005436371
139663,0.0023964266
139664,0.0023613933
139665,0.0025411039
139666,0.0035035503
139667,0.01605015
139668,0.0023693694
139669,0.0023693694
139670,0.0024350241
139671,0.0023693694
139672,0.0023693694
139673,0.004079907
139674,0.0023964266
139675,0.011630398
139676,0.0023613933
139677,0.0035898925
139678,0.0034955742
139679,0.0024350241
139680,0.0024350241
139681,0.00405285
139682,0.005436371
139683,0.0023693694
139684,0.0067672334
139685,0.00405285
139686,0.0023693694
139687,0.004044874
139688,0.013461828
139689,0.012290259
139690,0.0023693694
139691,0.0025331278
139692,0.0023693694
139693,0.0024350241
139694,0.0023964266
139695,0.010423801
139696,0.006740176
139697,0.0023693694
139698,0.0023613933
139699,0.0034056474
139700,0.0038245402
139701,0.0023693694
139702,0.0023693694
139703,0.0023613933
139704,0.009965075
139705,0.0023964266
139706,0.002568161
139707,0.0023613933
139708,0.0035978686
139709,0.00403752
139710,0.0023613933
139711,0.0023613933
139712,0.0085940035
139713,0.002427048
139714,0.0023693694
139715,0.008055805
139716,0.0024620814
139717,0.003816564
139718,0.0024350241
139719,0.0025331278
139720,0.0023964266
139721,0.0024350241
139722,0.0023693694
139723,0.0023693694
139724,0.00405285
139725,0.0024350241
139726,0.9882384
139727,0.0023693694
139728,0.0023693694
139729,0.003016749
139730,0.0023964266
139731,0.0025331278
139732,0.0023693694
139733,0.0025411039
139734,0.007977788
139735,0.0023693694
139736,0.004411749
139737,0.0071481876
139738,0.027611682
139739,0.004044874
139740,0.0023964266
139741,0.0023693694
139742,0.0023964266
139743,0.0071561635
139744,0.0023964266
139745,0.0023964266
139746,0.012759226
139747,0.0023964266
139748,0.0023693694
139749,0.0023964266
139750,0.0023693694
139751,0.0067787264
139752,0.0038245402
139753,0.037535872
139754,0.00405285
139755,0.0024620814
139756,0.0023964266
139757,0.008773615
139758,0.0023693694
139759,0.0049585747
139760,0.0023693694
139761,0.0035306076
139762,0.0023693694
139763,0.013732057
139764,0.0038245402
139765,0.0023693694
139766,0.0023613933
139767,0.003549143
139768,0.0024350241
139769,0.0035035503
139770,0.0032852502
139771,0.99787265
139772,0.003816564
139773,0.0023964266
139774,0.0067707505
139775,0.0040454958
139776,0.0023613933
139777,0.0025411039
139778,0.0054283952
139779,0.00405285
139780,0.0067322003
139781,0.0023693694
139782,0.004932376
139783,0.07266873
139784,0.0023693694
139785,0.008063781
139786,0.0023693694
139787,0.0051190495
139788,0.0024350241
139789,0.02529656
139790,0.013838527
139791,0.0025411039
139792,0.0023693694
139793,0.0024350241
139794,0.0038245402
139795,0.0023693694
139796,0.0035035503
139797,0.0023613933
139798,0.0024620814
139799,0.0035978686
139800,0.0023964266
139801,0.0023613933
139802,0.0025411039
139803,0.0024350241
139804,0.006715618
139805,0.0023693694
139806,0.014060833
139807,0.0023613933
139808,0.0023693694
139809,0.002427048
139810,0.0024350241
139811,0.0024350241
139812,0.002427048
139813,0.0023693694
139814,0.0026905695
139815,0.002427048
139816,0.0023693694
139817,0.0023964266
139818,0.0028545775
139819,0.006740176
139820,0.0023693694
139821,0.010848197
139822,0.0072990553
139823,0.0023693694
139824,0.004384692
139825,0.045839097
139826,0.012088336
139827,0.0023613933
139828,0.0023693694
139829,0.002427048
139830,0.0026845997
139831,0.0024620814
139832,0.011750864
139833,0.0023693694
139834,0.0023693694
139835,0.0028816347
139836,0.0024350241
139837,0.0023693694
139838,0.0023964266
139839,0.004079907
139840,0.0023964266
139841,0.0026905695
139842,0.0024823337
139843,0.0023693694
139844,0.0023693694
139845,0.0023613933
139846,1.0078676
139847,0.0034056474
139848,0.0023693694
139849,0.005985096
139850,0.0023964266
139851,0.002568161
139852,0.0023613933
139853,0.002427048
139854,0.0026635122
139855,0.0023693694
139856,0.0024350241
139857,0.0025411039
139858,0.0023964266
139859,0.0023613933
139860,0.0023964266
139861,0.0023693694
139862,0.0024087029
139863,0.004196345
139864,0.0035035503
139865,0.0023693694
139866,0.0023693694
139867,0.002427048
139868,0.0023613933
139869,0.007366193
139870,0.0028466014
139871,0.0026766236
139872,0.02008298
139873,0.0034327046
139874,0.0035035503
139875,0.014559573
139876,0.00405285
139877,0.014450991
139878,0.0025411039
139879,0.0023693694
139880,0.0025411039
139881,0.006740176
139882,0.002568161
139883,0.0023613933
139884,0.0023964266
139885,0.0071561635
139886,0.00405285
139887,0.0025411039
139888,0.0035035503
139889,0.006715618
139890,0.004044874
139891,0.006997662
139892,0.0023964266
139893,0.004932376
139894,0.0023693694
139895,0.0023693694
139896,0.0025331278
139897,0.020876741
139898,0.0035035503
139899,0.0023693694
139900,0.0067707505
139901,0.0023613933
139902,0.0024350241
139903,0.00405285
139904,0.002416679
139905,0.0023964266
139906,0.0051114215
139907,0.0023693694
139908,0.0023964266
139909,0.014644041
139910,0.0023613933
139911,0.0025411039
139912,0.0023693694
139913,0.0023693694
139914,0.004079907
139915,0.0023693694
139916,0.00405285
139917,0.03152771
139918,0.0035306076
139919,0.0023613933
139920,0.0023613933
139921,0.0023693694
139922,0.002568161
139923,0.008773615
139924,0.0023613933
139925,0.0023693694
139926,0.0071832207
139927,0.002427048
139928,0.009383981
139929,0.0023693694
139930,0.008749025
139931,0.0023613933
139932,0.0023693694
139933,0.0034056474
139934,0.0023964266
139935,0.0023964266
139936,0.0023693694
139937,1.0078676
139938,0.0023693694
139939,0.0023613933
139940,0.010249625
139941,0.0023693694
139942,0.0023693694
139943,0.0023693694
139944,0.0023693694
139945,0.0023964266
139946,0.0023613933
139947,0.0023693694
139948,0.0023693694
139949,0.012021692
139950,0.0023613933
139951,0.0023693694
139952,0.010452317
139953,0.0023613933
139954,0.0025411039
139955,0.0023693694
139956,0.0035035503
139957,0.0026845997
139958,0.0023613933
139959,0.0024620814
139960,0.0023964266
139961,0.0023964266
139962,0.004414216
139963,0.0023693694
139964,0.0035035503
139965,0.0025411039
139966,0.0023613933
139967,0.008063781
139968,0.0023613933
139969,0.0023693694
139970,0.0104973
139971,0.0028545775
139972,0.0023693694
139973,0.0023964266
139974,0.0023693694
139975,0.0023693694
139976,0.0023693694
139977,0.0023964266
139978,0.0035306076
139979,0.0023964266
139980,0.00405285
139981,0.0023964266
139982,0.010427259
139983,0.0023964266
139984,0.0034327046
139985,0.0023964266
139986,0.0071561635
139987,0.0023693694
139988,0.0023613933
139989,0.0023693694
139990,0.0023613933
139991,0.0023964266
139992,0.0023964266
139993,0.0023693694
139994,0.0023964266
139995,0.0025331278
139996,0.00405285
139997,0.013090567
139998,0.0023964266
139999,0.0025331278
140000,0.0034327046
140001,0.003277274
140002,0.056153297
140003,0.004967409
140004,0.010427259
140005,0.0023693694
140006,0.0023693694
140007,0.0023964266
140008,0.0023613933
140009,0.0035035503
140010,0.015285931
140011,0.0023964266
140012,0.0023693694
140013,0.0023693694
140014,0.0023613933
140015,0.0023613933
140016,0.0023693694
140017,0.002427048
140018,0.0067787264
140019,0.0024620814
140020,0.0026845997
140021,0.0025411039
140022,0.0023964266
140023,0.008309765
140024,0.0067787264
140025,0.005436371
140026,0.0023613933
140027,0.0023613933
140028,0.0023693694
140029,0.0024350241
140030,0.013582634
140031,0.0040454958
140032,0.004230282
140033,0.010986982
140034,0.0023613933
140035,0.86220795
140036,0.0023613933
140037,0.0028466014
140038,0.002416679
140039,0.007271998
140040,0.0067787264
140041,0.0023613933
140042,0.0024350241
140043,0.005436371
140044,0.0023693694
140045,0.0023693694
140046,0.0023693694
140047,0.0023693694
140048,0.0023964266
140049,0.002568161
140050,0.0034327046
140051,0.0023964266
140052,0.0035306076
140053,0.0023693694
140054,0.038846847
140055,0.004079907
140056,0.0035035503
140057,0.0025411039
140058,0.003816564
140059,0.0023964266
140060,0.0023693694
140061,0.0025411039
140062,0.00405285
140063,0.0025411039
140064,0.00405285
140065,0.0035035503
140066,0.0023693694
140067,0.0024350241
140068,0.0023693694
140069,0.004079907
140070,0.0025331278
140071,0.0023613933
140072,0.0034056474
140073,0.0023693694
140074,0.0041889907
140075,0.0024350241
140076,0.0024350241
140077,0.004079907
140078,0.0025411039
140079,0.0049339896
140080,0.0023964266
140081,0.00405285
140082,0.0023693694
140083,0.0023693694
140084,0.006740176
140085,0.0023693694
140086,0.0026635122
140087,0.0024350241
140088,0.0067787264
140089,0.011967737
140090,0.0023613933
140091,0.008586028
140092,0.0023613933
140093,0.0023693694
140094,0.003541167
140095,0.023684425
140096,0.009540682
140097,0.0024350241
140098,0.009965075
140099,0.0023693694
140100,0.0023964266
140101,0.00405285
140102,0.0023964266
140103,0.0026845997
140104,0.0025411039
140105,0.0040454958
140106,0.0024350241
140107,0.002711657
140108,0.0023964266
140109,0.0023693694
140110,0.0023693694
140111,0.0023693694
140112,0.0023613933
140113,0.0048878635
140114,0.015372983
140115,0.0034955742
140116,0.0023693694
140117,0.0023693694
140118,0.0023693694
140119,0.059391733
140120,0.021950034
140121,0.010458717
140122,0.0034327046
140123,0.0023613933
140124,0.9881772
140125,0.0023964266
140126,0.0023964266
140127,0.0023613933
140128,0.0023693694
140129,0.0067672334
140130,0.003647046
140131,0.0023693694
140132,0.0063289977
140133,0.0023964266
140134,0.0023613933
140135,0.050393376
140136,0.99623996
140137,0.0035978686
140138,0.002427048
140139,0.0023964266
140140,0.00405285
140141,0.0023693694
140142,0.0023964266
140143,0.0026845997
140144,0.0034327046
140145,0.0023613933
140146,0.0035035503
140147,0.0023964266
140148,0.009596985
140149,0.012835904
140150,0.0050977427
140151,0.0024620814
140152,0.0023693694
140153,0.0023964266
140154,0.0034327046
140155,0.0071561635
140156,0.008493643
140157,0.0024437362
140158,0.0023613933
140159,0.00405285
140160,0.0023693694
140161,0.0023693694
140162,0.0023693694
140163,0.0023693694
140164,0.0026845997
140165,0.0023693694
140166,0.005993072
140167,0.0023693694
140168,0.005353541
140169,0.002427048
140170,0.0023693694
140171,0.01756827
140172,0.002427048
140173,0.0040454958
140174,0.0024350241
140175,0.0023693694
140176,0.0025411039
140177,0.008200761
140178,0.0024350241
140179,0.0023964266
140180,0.0023693694
140181,0.0023693694
140182,0.0024350241
140183,0.0023613933
140184,0.005436371
140185,0.004044874
140186,0.0023693694
140187,0.0023693694
140188,0.0023693694
140189,0.0023693694
140190,0.0034955742
140191,0.006740176
140192,0.0023693694
140193,0.0028466014
140194,0.016377037
140195,0.0023693694
140196,0.025784837
140197,0.0023964266
140198,0.0053409934
140199,0.002416679
140200,0.0025331278
140201,0.003647046
140202,0.002568161
140203,0.003016749
140204,0.0023613933
140205,0.0026766236
140206,0.0023693694
140207,0.0035035503
140208,0.0024620814
140209,0.0025411039
140210,0.0023613933
140211,0.0023964266
140212,0.024047306
140213,0.0073882723
140214,0.0024620814
140215,0.0058112754
140216,0.005436371
140217,0.007005638
140218,0.0023693694
140219,0.0023613933
140220,0.0023693694
140221,0.008317741
140222,0.99551135
140223,0.0023693694
140224,0.0027028457
140225,0.0023964266
140226,0.0034955742
140227,0.0067787264
140228,0.0025411039
140229,0.0035035503
140230,0.0024087029
140231,0.028228456
140232,0.004206256
140233,0.002711657
140234,0.0023693694
140235,0.008773615
140236,0.0023964266
140237,0.0023693694
140238,0.0024620814
140239,0.07345887
140240,0.0023693694
140241,0.0023964266
140242,0.0023693694
140243,0.0023693694
140244,0.0025411039
140245,0.0067707505
140246,0.0033976713
140247,0.0028466014
140248,0.00405285
140249,0.004961047
140250,0.0023964266
140251,0.0023693694
140252,0.002568161
140253,0.0034056474
140254,0.008773615
140255,0.005476642
140256,0.050463147
140257,0.0023964266
140258,0.0024350241
140259,0.0024350241
140260,0.0023613933
140261,0.01561673
140262,0.004196345
140263,0.0053059603
140264,0.0023613933
140265,0.0023693694
140266,0.003277274
140267,0.011627292
140268,0.0023693694
140269,0.0023693694
140270,0.002568161
140271,0.0023693694
140272,0.0023964266
140273,0.00405285
140274,1.0042758
140275,0.004196345
140276,0.0023613933
140277,0.0023613933
140278,0.0023693694
140279,0.0024350241
140280,0.0034327046
140281,0.0023613933
140282,0.0023693694
140283,0.0023693694
140284,0.0023693694
140285,0.00405285
140286,0.0024350241
140287,0.0028466014
140288,0.0034955742
140289,0.0023693694
140290,1.07947
140291,0.0024437362
140292,0.003647046
140293,0.007272318
140294,0.0023693694
140295,0.004079907
140296,0.00403752
140297,0.0024350241
140298,0.0051624803
140299,0.003016749
140300,0.9907854
140301,0.0023693694
140302,0.0023613933
140303,0.0024350241
140304,0.0034327046
140305,0.0023693694
140306,0.0025411039
140307,0.0023964266
140308,0.005502025
140309,0.009540682
140310,0.0034955742
140311,0.0023613933
140312,0.0023693694
140313,0.0035035503
140314,0.0023693694
140315,0.008039425
140316,0.0023693694
140317,0.0023613933
140318,0.0023613933
140319,0.0023693694
140320,0.0023964266
140321,0.00405285
140322,0.0068057836
140323,0.0023693694
140324,0.0024350241
140325,0.008924094
140326,0.10627619
140327,0.0023693694
140328,0.015457803
140329,0.0034955742
140330,0.01268895
140331,0.0024620814
140332,0.0023613933
140333,0.004044874
140334,0.00405285
140335,0.0023613933
140336,0.0051461067
140337,0.002568161
140338,0.023253419
140339,0.0023693694
140340,0.0023613933
140341,0.0024350241
140342,0.0024350241
140343,0.0024350241
140344,0.0026845997
140345,0.0069083455
140346,0.0023693694
140347,0.004044874
140348,0.0023693694
140349,0.0023693694
140350,0.0028466014
140351,0.0023613933
140352,0.003245237
140353,0.002427048
140354,0.00405285
140355,0.005577329
140356,0.0023613933
140357,0.005476642
140358,0.0023693694
140359,0.0023613933
140360,0.0025411039
140361,0.0023613933
140362,0.00405285
140363,0.002427048
140364,0.0035035503
140365,0.013461828
140366,0.0035306076
140367,0.006296797
140368,0.010203338
140369,0.009968533
140370,0.0085940035
140371,0.00405285
140372,0.034121536
140373,0.002699958
140374,0.004196345
140375,0.0023693694
140376,0.0023693694
140377,0.002568161
140378,0.0026635122
140379,0.004079907
140380,0.0023964266
140381,0.0034056474
140382,0.002568161
140383,0.0023693694
140384,0.0023613933
140385,0.0121963285
140386,0.002427048
140387,0.0049339896
140388,0.0023693694
140389,0.0023693694
140390,0.0023693694
140391,0.0023693694
140392,0.007005638
140393,0.006356055
140394,0.0024620814
140395,0.008582352
140396,0.002427048
140397,0.0023693694
140398,0.0023693694
140399,0.0023693694
140400,0.004196345
140401,0.0023964266
140402,0.0024620814
140403,0.0023613933
140404,0.0023964266
140405,0.017049251
140406,0.0024743576
140407,0.0023693694
140408,0.0023693694
140409,0.0034955742
140410,0.0023964266
140411,0.0075760675
140412,0.0035035503
140413,0.008924094
140414,0.0023693694
140415,0.0024620814
140416,0.0023693694
140417,0.0023964266
140418,0.0023964266
140419,0.014576041
140420,0.0023693694
140421,0.006296797
140422,0.0023613933
140423,0.005436371
140424,0.0024620814
140425,0.0026905695
140426,0.0023964266
140427,0.0023693694
140428,0.002427048
140429,0.0023693694
140430,0.0023964266
140431,0.01202186
140432,0.002427048
140433,0.0025411039
140434,0.0025331278
140435,0.0023693694
140436,0.014576041
140437,0.003237261
140438,0.010423801
140439,0.0023613933
140440,0.0024620814
140441,0.002568161
140442,0.0023613933
140443,0.0024350241
140444,0.002427048
140445,0.0023693694
140446,0.009965075
140447,0.0023964266
140448,0.0034955742
140449,0.004044874
140450,0.0023693694
140451,0.047152117
140452,0.0034955742
140453,0.0038245402
140454,0.0023964266
140455,0.002416679
140456,0.0035035503
140457,0.0035035503
140458,0.0025331278
140459,0.0023613933
140460,0.0024350241
140461,0.0023693694
140462,0.003016749
140463,0.0023693694
140464,0.0023964266
140465,0.0023693694
140466,0.0023613933
140467,0.002699958
140468,0.0023693694
140469,0.0025411039
140470,0.014576041
140471,0.004188369
140472,0.0038245402
140473,0.0023693694
140474,0.0068057836
140475,0.00405285
140476,0.00405285
140477,0.0023693694
140478,0.0023613933
140479,0.0023964266
140480,0.005089767
140481,0.0023613933
140482,0.0023693694
140483,0.0024350241
140484,0.0023693694
140485,0.0023613933
140486,0.0023693694
140487,0.00405285
140488,0.0023693694
140489,0.008826871
140490,0.0024350241
140491,0.004079907
140492,0.014047152
140493,0.0023613933
140494,0.0023693694
140495,0.002416679
140496,0.008928991
140497,0.0035306076
140498,0.0068057836
140499,0.0023613933
140500,0.0023964266
140501,0.0023964266
140502,0.0033325597
140503,0.0023964266
140504,0.0023613933
140505,0.0023964266
140506,0.0023693694
140507,0.002699958
140508,0.0023693694
140509,0.0023964266
140510,0.0023613933
140511,0.008237355
140512,0.9927081
140513,0.0023693694
140514,0.0025411039
140515,0.0023693694
140516,0.0034327046
140517,0.0035306076
140518,0.0026635122
140519,0.0024350241
140520,0.0023613933
140521,0.014369518
140522,0.0025411039
140523,0.002416679
140524,0.026445417
140525,0.0034955742
140526,0.003277274
140527,0.005993072
140528,0.0035978686
140529,0.0025331278
140530,0.0053455653
140531,0.0024350241
140532,0.0024350241
140533,0.0023613933
140534,0.0023693694
140535,0.002427048
140536,0.0023693694
140537,0.0035035503
140538,0.003277274
140539,0.0023613933
140540,0.0023693694
140541,0.003871849
140542,0.0023964266
140543,0.0023693694
140544,0.011625124
140545,0.0023693694
140546,0.002416679
140547,0.004044874
140548,0.0034056474
140549,0.00405285
140550,0.0023964266
140551,0.0023693694
140552,0.00405285
140553,0.0023964266
140554,0.0023693694
140555,0.00565081
140556,0.0023613933
140557,0.01268895
140558,0.0023613933
140559,0.00405285
140560,0.012387367
140561,0.0025411039
140562,0.0023693694
140563,0.0085940035
140564,0.0023613933
140565,0.0026845997
140566,0.008586028
140567,0.0028466014
140568,0.0023613933
140569,0.0025411039
140570,0.0023964266
140571,0.037455987
140572,0.039629027
140573,0.0035035503
140574,0.003647046
140575,0.013738094
140576,0.0035035503
140577,0.0040454958
140578,0.0023613933
140579,0.20136864
140580,0.061561696
140581,0.0023964266
140582,0.0023693694
140583,0.0023693694
140584,0.0023613933
140585,0.0023613933
140586,0.0023693694
140587,0.0023964266
140588,0.91843265
140589,0.0023693694
140590,0.003277274
140591,0.0023964266
140592,0.0028466014
140593,0.0023693694
140594,0.009965075
140595,0.003733388
140596,0.0023964266
140597,0.0035978686
140598,0.0023693694
140599,0.0023693694
140600,0.0023964266
140601,0.005502025
140602,0.0034327046
140603,0.00782457
140604,0.010147938
140605,0.0023693694
140606,0.0025331278
140607,0.0035898925
140608,0.004079907
140609,0.002568161
140610,0.0023693694
140611,0.014391994
140612,0.0025411039
140613,0.0023613933
140614,0.0023693694
140615,0.005502025
140616,0.012290259
140617,0.0032852502
140618,0.0035898925
140619,0.0023693694
140620,0.0023693694
140621,0.0025331278
140622,0.0024350241
140623,0.0054283952
140624,0.0032852502
140625,0.0026555362
140626,0.0023693694
140627,0.0033976713
140628,0.015537111
140629,0.0067322003
140630,0.0023693694
140631,0.0067787264
140632,0.0023964266
140633,0.0023693694
140634,0.039574485
140635,0.008924094
140636,0.010930461
140637,0.0023613933
140638,0.009304292
140639,0.0035035503
140640,0.004940352
140641,0.0025411039
140642,0.0071481876
140643,0.0035035503
140644,0.0071561635
140645,0.006875695
140646,0.0023613933
140647,0.0023613933
140648,0.0023613933
140649,0.0023693694
140650,0.0072990553
140651,0.0035035503
140652,0.0023693694
140653,0.0024350241
140654,0.0034955742
140655,0.002568161
140656,0.0023693694
140657,0.0049112653
140658,0.0067672334
140659,0.0023964266
140660,0.007005638
140661,0.009852258
140662,0.008799814
140663,0.0024087029
140664,0.00405285
140665,0.0023693694
140666,0.004079907
140667,0.0023964266
140668,0.0023613933
140669,0.007933513
140670,0.0023613933
140671,0.0036249259
140672,0.0023693694
140673,0.018601745
140674,0.0035306076
140675,0.0023693694
140676,0.0023964266
140677,0.0023693694
140678,0.0023693694
140679,0.00405285
140680,0.0023693694
140681,0.008210298
140682,0.0025411039
140683,0.00405285
140684,0.0036390699
140685,0.0023693694
140686,0.0023964266
140687,0.0049339896
140688,0.0023693694
140689,0.0036249259
140690,0.0023693694
140691,0.0023613933
140692,0.0023964266
140693,0.0023964266
140694,0.0023964266
140695,0.012759226
140696,0.0023964266
140697,0.0035035503
140698,0.0023693694
140699,0.0023964266
140700,0.0023693694
140701,0.0023693694
140702,0.0023693694
140703,0.0085940035
140704,0.002416679
140705,0.013333366
140706,0.0024350241
140707,0.0023693694
140708,0.03614779
140709,0.0025411039
140710,0.0023693694
140711,0.0023693694
140712,0.0023693694
140713,0.003277274
140714,0.0025411039
140715,0.0034955742
140716,0.98578656
140717,0.01012088
140718,0.0024350241
140719,0.0023693694
140720,0.00405285
140721,0.002568161
140722,0.0033976713
140723,0.0025411039
140724,0.010348048
140725,0.0023964266
140726,0.0023693694
140727,0.0034056474
140728,0.012869823
140729,0.0023693694
140730,0.00405285
140731,0.002568161
140732,0.0033123074
140733,0.00403752
140734,0.0063289977
140735,0.0023693694
140736,0.002568161
140737,0.0023693694
140738,0.0023613933
140739,0.0023693694
140740,0.0028545775
140741,0.0023693694
140742,0.0023693694
140743,0.005353541
140744,0.0026635122
140745,0.0067322003
140746,0.0023693694
140747,0.0023693694
140748,0.00405285
140749,0.0024620814
140750,0.004079907
140751,0.0023964266
140752,0.0023693694
140753,0.0049266354
140754,0.0025411039
140755,0.0034056474
140756,0.008063781
140757,0.007906456
140758,0.0067672334
140759,0.0023693694
140760,0.0023613933
140761,0.0026555362
140762,0.0023613933
140763,0.00405285
140764,0.004079907
140765,0.005476642
140766,0.0023964266
140767,0.03388332
140768,0.0036390699
140769,0.0023693694
140770,0.0023613933
140771,0.0024620814
140772,0.0023693694
140773,0.0041434756
140774,0.00405285
140775,0.002711657
140776,0.05210452
140777,0.0023613933
140778,0.0023964266
140779,0.002427048
140780,0.008317741
140781,0.0023613933
140782,0.0023693694
140783,0.006997662
140784,0.0023693694
140785,0.0023693694
140786,0.002416679
140787,0.0023964266
140788,0.028944938
140789,0.0023693694
140790,0.00405285
140791,0.0023613933
140792,0.0023693694
140793,0.0024350241
140794,0.0024350241
140795,0.0023693694
140796,0.0023964266
140797,0.0035978686
140798,0.002416679
140799,0.0023693694
140800,0.022959054
140801,0.0023964266
140802,0.0035035503
140803,0.007005638
140804,0.03299493
140805,0.0023693694
140806,0.002711657
140807,0.0034056474
140808,0.0034327046
140809,0.03684205
140810,0.0023613933
140811,0.0023964266
140812,0.0038245402
140813,0.0023693694
140814,0.0023693694
140815,0.0023613933
140816,0.0025411039
140817,0.0026919818
140818,0.0023693694
140819,0.0023693694
140820,0.0023693694
140821,0.0023964266
140822,0.002568161
140823,0.030771924
140824,0.002427048
140825,0.0023693694
140826,0.0023693694
140827,0.0024350241
140828,0.0023613933
140829,0.0023964266
140830,0.0023693694
140831,0.0023613933
140832,0.004196345
140833,0.0024620814
140834,0.0023964266
140835,0.0023693694
140836,0.002427048
140837,0.0023693694
140838,0.007005638
140839,0.0023693694
140840,0.0035035503
140841,0.0023693694
140842,0.002427048
140843,0.0032852502
140844,0.0035978686
140845,0.004196345
140846,0.012290259
140847,0.0023693694
140848,0.0023693694
140849,0.0049936976
140850,0.0023613933
140851,0.0063289977
140852,0.0023693694
140853,0.0023693694
140854,0.0034327046
140855,0.0024620814
140856,0.0046052067
140857,0.050505083
140858,0.0023693694
140859,0.0023613933
140860,0.0023693694
140861,0.0023693694
140862,0.0023693694
140863,0.0023613933
140864,0.003647046
140865,0.005261973
140866,0.0024350241
140867,0.003016749
140868,0.0023693694
140869,0.0023693694
140870,0.004044874
140871,0.004044874
140872,0.0023693694
140873,0.0023613933
140874,0.008309765
140875,0.0023613933
140876,0.0023693694
140877,0.0023693694
140878,0.0023613933
140879,0.00405285
140880,0.0023693694
140881,0.0023693694
140882,0.0023613933
140883,0.00403752
140884,0.0035035503
140885,0.0023693694
140886,0.9836282
140887,0.0023964266
140888,0.0035978686
140889,0.002568161
140890,0.0023693694
140891,0.012375436
140892,0.0023964266
140893,0.0025411039
140894,0.0023693694
140895,0.010423801
140896,0.0023693694
140897,0.002711657
140898,0.0023693694
140899,0.0023613933
140900,0.004044874
140901,0.0023693694
140902,0.01564579
140903,0.0023693694
140904,0.004940352
140905,0.0023693694
140906,0.0035035503
